authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Mckee, G.","31.193499, 29.903686, 31.1947436, 29.9043556",gmckee,Location based on OpenStreetMap,temple-2,"{""type"": ""Polygon"", ""coordinates"": [[[31.193499, 29.903686], [31.1935312, 29.9043556], [31.1946363, 29.9043463], [31.1947436, 29.9040394], [31.1947436, 29.9039371], [31.1946255, 29.9036953], [31.193499, 29.903686]]]}",64563962862f-627644644627647-627644634645633,precise,representative,-2168,-2670,29.90401661,"29.9040166062,31.1941100416",31.19411004,,O,old-kingdom-egypt,"-2670.0,-2168.0",OSM location of Sun Temple of Niuserre,temple-2,423025,"townhouse, architecturalcomplex",,,502,"sanctuary,"
"Elliott, T., S. Gillies","37.876849, 37.048025, 37.876849, 37.048025",thomase,The remains of the ancient theater at Zeugma,"theatre,","{""type"": ""Point"", ""coordinates"": [37.876849, 37.048025]}",theater-of-zeugma,precise,representative,,,37.048025,"37.048025,37.876849",37.876849,,,,,Theater of Zeugma,theatre,472014,"findspot, settlement-modern, monument",,,0,"temple-2,"
"Becker, J., E. Robinson","29.5234429, 30.9479952, 29.5234429, 30.9479952",jbecker,Representative point derived from an OpenStreetMap way,"tomb,","{""type"": ""Point"", ""coordinates"": [29.5234429, 30.9479952]}",location-of-abusir-pharos-tomb,precise,representative,226,-330,30.9479952,"30.9479952,29.5234429",29.5234429,,HR,"hellenistic-middle-east,roman-early-empire-parthian-middle-east","-330.0,226.0",OSM location of Abusir Pharos tomb,tomb,506349985,fort,,,556,"theatre,"
"Becker, J.","-9.1400214, 53.0486903, -9.1400214, 53.0486903",jbecker,Location based on OpenStreetMap,"tomb,","{""type"": ""Point"", ""coordinates"": [-9.1400214, 53.0486903]}",location-of-oulnabrone-dolmen,precise,representative,-2000,-4000,53.0486903,"53.0486903,-9.1400214",-9.1400214,,43,"4th-millenium-bce,3rd-millennium-bc","-4000.0,-2000.0",OSM location of Poulnabrone dolmen,tomb,,road,,"58,427,277,341,678,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",2000,"tomb,"
"Becker, J.","10.6559363, 43.8206237, 10.6559363, 43.8206237",jbecker,Location based on OpenStreetMap,"church,","{""type"": ""Point"", ""coordinates"": [10.6559363, 43.8206237]}",location-of-san-pietro-a-badia-pozzeveri,precise,representative,2100,640,43.8206237,"43.8206237,10.6559363",10.6559363,,MM,"mediaeval-byzantine,modern","640.0,2100.0",location of San Pietro a Badia Pozzeveri,church,,fort,,,1460,"tomb,"
"Letourneau, D., D. Chau, H. Carline, C. Pham, J. Becker, A. Rabinowitz","25.372281, 37.110195, 25.372281, 37.110195","David Letourneau, dchau, Hunter Carline, Courtney Pham","Location of the entryway of Portara, determined by matching Google satellite imagery with published plans.",temple-2,"{""type"": ""Point"", ""coordinates"": [25.372281, 37.110195]}",imagery-location-for-portara,precise,representative,640,-550,37.110195,"37.110195,25.372281",25.372281,,CL,"classical,late-antique","-550.0,640.0",Imagery location for Portara on Naxos,temple-2,209142,mine,,,1190,"church,"
"Becker, J.","9.3273206, 39.7490002, 9.3273206, 39.7490002",jbecker,Location based on OpenStreetMap,"temple-2,","{""type"": ""Point"", ""coordinates"": [9.3273206, 39.7490002]}",osm-location,precise,representative,-1000,-2000,39.7490002,"39.7490002,9.3273206",9.3273206,,2,2nd-millenium-bce,"-2000.0,-1000.0","OSM location of Esterzili, Tempio di Domu de Orgia",temple-2,514912,fort,,,1000,"temple-2,"
"Vitale, V., J. Prag, J. Becker","13.5885018, 37.2966668, 13.5885018, 37.2966668",vvitale,"Representative location of the so-called Oratory of Phalaris, in the Upper Agora of Agrigento, based on OpenStreetMap.","temple-2,","{""type"": ""Point"", ""coordinates"": [13.5885018, 37.2966668]}",oratorio-di-falaride,precise,representative,300,-30,37.2966668,"37.2966668,13.5885018",13.5885018,,R,roman,"-30.0,300.0","OSM location of so-called ""Oratorio di Falaride""",temple-2,514912,fort,,,330,"temple-2,"
"Horne, R., J. Becker","23.644639, 37.937278, 23.644639, 37.937278",rmhorne,"Visible remains of a Hellenistic theater located to the west of the Zea Harbor in Piraeus, dating ca. 200 BC.","theatre,","{""type"": ""Point"", ""coordinates"": [23.644639, 37.937278]}",theater-of-zea,precise,representative,-30,-330,37.937278,"37.937278,23.644639",23.644639,,H,hellenistic-republican,"-330.0,-30.0",Theater of Zea,theatre,209138,mine,,,300,"temple-2,"
"Dzhigova, D., J. Becker","23.7269635, 37.9741408, 23.7270695, 37.9742246",ddzhigova,Representative location based on OpenStreetMap.,monument,"{""type"": ""Polygon"", ""coordinates"": [[[23.7269975, 37.9741408], [23.7269635, 37.974167], [23.7269641, 37.9742], [23.7269924, 37.9742233], [23.7270366, 37.9742246], [23.7270687, 37.9742], [23.7270695, 37.9741673], [23.7270412, 37.9741427], [23.7269975, 37.9741408]]]}",osm-location-of-tower-of-the-winds,precise,representative,300,-330,37.97418294,"37.974182937,23.7270164638",23.72701646,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Tower of the Winds,monument,209142,mine,,,630,"theatre,"
"Elliott, T.","12.4793473, 41.891686, 12.480005, 41.892217",telliott,Location based on OpenStreetMap,theatre,"{""type"": ""Polygon"", ""coordinates"": [[[12.4799823, 41.891686], [12.4797706, 41.891702], [12.4796011, 41.891811], [12.4793473, 41.8920745], [12.4793827, 41.892217], [12.4794864, 41.892203], [12.4795803, 41.8921781], [12.4796648, 41.8921419], [12.4797375, 41.8921036], [12.4798247, 41.8920418], [12.4798937, 41.8919768], [12.4799393, 41.8919132], [12.4799719, 41.8918458], [12.4799945, 41.8917725], [12.480005, 41.8916898], [12.4799823, 41.891686]]]}",osm-location-of-visible-remains-of-theater,precise,representative,300,-30,41.89195059,"41.8919505855,12.4796889542",12.47968895,,R,roman,"-30.0,300.0",OSM Location of Visible Remains of Theater,theatre,579907,fort,"deme and fort, near Tatoi [VIII - inland - 4(5?)]",,330,"monument,"
"Moss, G.","12.4917361, 41.8863032, 12.4924411, 41.8867933",gmoss,Location based on OpenStreetMap,"church,","{""type"": ""Polygon"", ""coordinates"": [[[12.4924006, 41.8863032], [12.4921567, 41.8863264], [12.4918327, 41.8863579], [12.4918124, 41.88636], [12.4918042, 41.8863611], [12.4917416, 41.8864743], [12.4917361, 41.8864875], [12.4917361, 41.8865031], [12.4917383, 41.8865171], [12.4917449, 41.8865302], [12.491756, 41.8865434], [12.4919879, 41.8867802], [12.4920443, 41.8867933], [12.4921657, 41.8867827], [12.4924063, 41.8866597], [12.4924411, 41.8865925], [12.4924006, 41.8863032]]]}",basilica-dei-santi-giovanni-e-paolo,precise,representative,2100,300,41.88652761,"41.8865276059,12.492109003",12.492109,,LMM,"late-antique,mediaeval-byzantine,modern","300.0,2100.0",OSM Location of Basilica dei Santi Giovanni e Paolo,church,209138,mine-2,,,1800,"theatre,"
"Becker, J.","12.4916692, 41.886412, 12.4916692, 41.886412",jbecker,Representative location based on OpenStreetMap.,"townhouse,","{""type"": ""Point"", ""coordinates"": [12.4916692, 41.886412]}",osm-location,precise,representative,300,-30,41.886412,"41.886412,12.4916692",12.4916692,,R,roman,"-30.0,300.0",OSM location of Case romane del Celio,townhouse,"356,966,898,432,629",tomb,,,330,"church,"
"Becker, J., R. Horne","12.4972143, 41.889264, 12.4972143, 41.889264",jbecker,Representative location based on OpenStreetMap.,"church,","{""type"": ""Point"", ""coordinates"": [12.4972143, 41.889264]}",osm-location,precise,representative,2100,640,41.889264,"41.889264,12.4972143",12.4972143,,MM,"mediaeval-byzantine,modern","640.0,2100.0",OSM location of Basilica di San Clemente,church,,settlement-modern,,,1460,"townhouse,"
"Becker, J., R. Horne","8.4526002, 39.9630067, 8.4537578, 39.9638207",jbecker,Representative location based on OpenStreetMap,monument,"{""type"": ""Polygon"", ""coordinates"": [[[8.4537578, 39.9630067], [8.4536355, 39.9630097], [8.4530777, 39.9631209], [8.4526002, 39.9633083], [8.4526995, 39.9638207], [8.4535591, 39.9637534], [8.4537578, 39.9630067]]]}",osm-location-of-sito-archeologico-di-monte-prama,precise,representative,-1000,-2000,39.96341902,"39.9634190215,8.45319125106",8.453191251,,2,2nd-millenium-bce,"-2000.0,-1000.0",OSM location of  Sito archeologico di Mont'e Prama,monument,423025,"valley, district",,,1000,"church,"
"Vanderbilt, S., J. Becker","-1.828568, 55.001553, -1.828568, 55.001553",sarcanon,,"temple-2,","{""type"": ""Point"", ""coordinates"": [-1.828568, 55.001553]}",centerpoint-of-temple-approx,precise,central_point,640,-30,55.001553,"55.001553,-1.828568",-1.828568,,R,roman-early-empire-late-antique,"-30.0,640.0",Centerpoint of temple (approx),temple-2,356966898,tomb,,,670,"monument,"
"Becker, J.","0.6831052, 52.6999664, 0.6831052, 52.6999664",jbecker,Representative location based on OpenStreetMap.,church,"{""type"": ""Point"", ""coordinates"": [0.6831052, 52.6999664]}",osm-location,precise,representative,1453,640,52.6999664,"52.6999664,0.6831052",0.6831052,,M,mediaeval-byzantine,"640.0,1453.0",OSM location of Castle Acre Priory,church,422909,temple-2,,,813,"temple-2,"
"Vanderbilt, S., J. Becker","0.903104, 51.890594, 0.903104, 51.890594",sarcanon,"Location of the temple of Claudius at Camulodunum (Colchester), based on satellite imagery.","temple-2,","{""type"": ""Point"", ""coordinates"": [0.903104, 51.890594]}",imagery-location-for-temple-of-claudius-camulodunum,precise,representative,300,-30,51.890594,"51.890594,0.903104",0.903104,,R,roman,"-30.0,300.0","Imagery location for Temple of Claudius, Camulodunum",temple-2,423025,"findspot, theatre",,165546433,330,"church,"
"Becker, J.","13.1013778, 41.3860365, 13.101816, 41.3863656",jbecker,Representative location based on OpenStreetMap.,tomb,"{""type"": ""Polygon"", ""coordinates"": [[[13.1015956, 41.3860365], [13.1013778, 41.3862091], [13.1015982, 41.3863656], [13.101816, 41.386193], [13.1015956, 41.3860365]]]}",osm-location-of-mausoleo-di-clesippo,precise,representative,300,-30,41.38620105,"41.38620105,13.1015969",13.1015969,,R,roman,"-30.0,300.0",OSM location of Mausoleo di Clesippo,tomb,,villa,"GlÃ©ziat, Cm. Ruch",,330,"temple-2,"
"Becker, J.","13.9846392, 41.3032542, 13.9846392, 41.3032542",jbecker,Location based on OpenStreetMap,church,"{""type"": ""Point"", ""coordinates"": [13.9846392, 41.3032542]}",osm-location-of-santuario-della-madonna-dei,precise,representative,2100,640,41.3032542,"41.3032542,13.9846392",13.9846392,,MM,"mediaeval-byzantine,modern","640.0,2100.0",OSM location of Santuario Della Madonna Dei Lattani,church,,villa,"Lugasson, Cm. Les Murasses",,1460,"tomb,"
"Becker, J.","12.5548226, 41.8939848, 12.5549129, 41.8940665",jbecker,Representative location based on OpenStreetMap.,cemetery,"{""type"": ""Polygon"", ""coordinates"": [[[12.5548527, 41.8939848], [12.5548226, 41.8940546], [12.5548828, 41.8940665], [12.5549129, 41.893998], [12.5548527, 41.8939848]]]}",osm-location-of-colombario-di-via-olevano,precise,representative,300,-30,41.89402591,"41.8940259142,12.5548676336",12.55486763,,R,roman,"-30.0,300.0",OSM location of Colombario di via Olevano,cemetery,,villa,Coirac,,330,"church,"
"Becker, J.","14.2784174, 41.0776831, 14.2786346, 41.0778561",jbecker,Representative location based on OpenStreetMap.,tomb,"{""type"": ""Polygon"", ""coordinates"": [[[14.2785545, 41.0776831], [14.2784174, 41.0777458], [14.2784358, 41.0778561], [14.2785434, 41.0778301], [14.2786121, 41.0778001], [14.2786346, 41.077769], [14.2785545, 41.0776831]]]}",osm-location-of-mausoleo-della-conocchia,precise,representative,300,-30,41.07777296,"41.0777729584,14.2785187284",14.27851873,,R,roman,"-30.0,300.0",OSM location of Mausoleo della Conocchia,tomb,,villa,Bagas,,330,"cemetery,"
"Elliott, T.","7.8971815, 49.946831, 7.8971815, 49.946831",thomase,Location based on OpenStreetMap. Mosaic findspot per PECS.,estate,"{""type"": ""Point"", ""coordinates"": [7.8971815, 49.946831]}",osm-location-of-rapmerstraae-2-ma1-4nster,precise,representative,300,-30,49.946831,"49.946831,7.8971815",7.8971815,,R,roman,"-30.0,300.0","OSM Location of RÃ¶merstraÃŸe 2, MÃ¼nster-Sarmsheim",estate,,villa,Hure,,330,"tomb,"
"Novotny, J., J. Becker","40.5475, 38.529722, 40.5475, 38.529722",jnovotny,The given coordinates are based on recent Google satellite imagery and annotated satellite imagery provided in Schachner and Karen Radner 2008. The caves/tunnels with the inscriptions are visible.,"tunnel,monument","{""type"": ""Point"", ""coordinates"": [40.5475, 38.529722]}",tigris-tunnel,precise,representative,-720,-1600,38.529722,"38.529722,40.5475",40.5475,ANE,LE,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia","-1600.0,-720.0",Imagery Location of Tigris Tunnel (general area),"tunnel,monument",,villa,"Podensac, Cm. La Halle",,880,"estate,"
"Novotny, J., J. Becker","40.551103, 38.530605, 40.551103, 38.530605",jnovotny,The given coordinates are based on recent Google satellite imagery and annotated satellite imagery provided in Schachner and Karen Radner 2008. The caves/tunnels with the inscriptions are visible.,"cave,monument","{""type"": ""Point"", ""coordinates"": [40.551103, 38.530605]}",tigris-tunnel-cave-1,precise,representative,-720,-1600,38.530605,"38.530605,40.551103",40.551103,ANE,LE,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia","-1600.0,-720.0",Imagery Location of Cave 1,"cave,monument",,villa,"Toulenne, Cm. La GraviÃ¨re",,880,"tunnel,monument,"
"Novotny, J., J. Becker","40.547289, 38.530354, 40.547289, 38.530354",jnovotny,The given coordinates are based on recent Google satellite imagery and annotated satellite imagery provided in Schachner and Karen Radner 2008. The caves/tunnels with the inscriptions are visible.,"cave,monument","{""type"": ""Point"", ""coordinates"": [40.547289, 38.530354]}",cave-2,precise,representative,-720,-1600,38.530354,"38.530354,40.547289",40.547289,ANE,LE,"later-2nd-millennium-bc-mesopotamia,early-1st-millennium-mesopotamia","-1600.0,-720.0",Imagery Location of Cave 2,"cave,monument",,villa,"Cameillac, Cm. LÃ©ogeats",,880,"cave,monument,"
"Novotny, J., J. Becker","37.8543333, 37.2416667, 37.8543333, 37.2416667",jnovotny,"Site of an Assyrian relief of Shalmaneser III, which is located 10 km away from the Karasu relief. ",monument,"{""type"": ""Point"", ""coordinates"": [37.8543333, 37.2416667]}",kenk-bogazi,precise,representative,-540,-720,37.2416667,"37.2416667,37.8543333",37.8543333,ANE,N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",Representative Location of Kenk BoÄŸazÄ± after the Helsinki Atlas,monument,,road,Anderitum Â® Segodunum,,180,"cave,monument,"
"Becker, J.","12.9129917, 41.6415435, 12.9132393, 41.6417428",jbecker,Representative location of the temple's remains based on a polygon derived from OpenStreetMap.,temple-2,"{""type"": ""Polygon"", ""coordinates"": [[[12.9131262, 41.6415435], [12.9129917, 41.6416407], [12.9131236, 41.6417428], [12.9132393, 41.6416593], [12.9131856, 41.6415894], [12.9131262, 41.6415435]]]}",osm-location-of-tempio-di-castore-e-polluce,precise,representative,300,-30,41.64164306,"41.6416430628,12.9131198022",12.9131198,,R,roman,"-30.0,300.0",OSM location of Tempio di Castore e Polluce,temple-2,,road,Aquitania,,330,"monument,"
"Elliott, T., J. Becker","4.345122, 43.839419, 4.345122, 43.839419",thomase,This representative point location was determined through inspection of imagery in Google Earth and Google Street View with reference to maps in Monteil 1999.,quarry,"{""type"": ""Point"", ""coordinates"": [4.345122, 43.839419]}",imagery-location-of-roman-quarry,precise,representative,300,-30,43.839419,"43.839419,4.345122",4.345122,,R,roman,"-30.0,300.0",Imagery Location of Roman Quarry,quarry,,settlement,St-Jean-de-Garguier,,330,"temple-2,"
"Becker, J.","4.2260603, 43.7948891, 4.2260603, 43.7948891",jbecker,Location based on OpenStreetMap,"city-wall,","{""type"": ""Point"", ""coordinates"": [4.2260603, 43.7948891]}",location-of-fortification-wall,precise,representative,300,-750,43.7948891,"43.7948891,4.2260603",4.2260603,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",OSM location of fortification wall,city-wall,,station,Carry?,,1050,"quarry,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","5.197222, 43.681944, 5.197222, 43.681944",jahlfeldt,"Representative point location, site precision","temple-2,","{""type"": ""Point"", ""coordinates"": [5.197222, 43.681944]}",dare-location,precise,representative,640,-30,43.681944,"43.681944,5.197222",5.197222,,RL,"roman,late-antique","-30.0,640.0",DARE Location,temple-2,,settlement,LÃ©dignan,,670,"city-wall,"
"Ã…hlfeldt, J., J. Becker, S. Gillies","5.681783, 44.0619, 5.681783, 44.0619",jahlfeldt,"Representative point location, site precision","sanctuary,","{""type"": ""Point"", ""coordinates"": [5.681783, 44.0619]}",dare-location,precise,representative,640,-750,44.0619,"44.0619,5.681783",5.681783,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,sanctuary,,settlement,La Legue,,1390,"temple-2,"
"Ã…hlfeldt, J.","4.6980992, 43.7666736, 4.6980992, 43.7666736",jahlfeldt,"Representative point location, site precision",station,"{""type"": ""Point"", ""coordinates"": [4.6980992, 43.7666736]}",dare-location,precise,representative,640,-30,43.7666736,"43.7666736,4.6980992",4.6980992,,RL,"roman,late-antique","-30.0,640.0",DARE Location,station,,sanctuary,Octon,,670,"sanctuary,"
"Ã…hlfeldt, J.","3.906928, 43.565535, 3.906928, 43.565535",jahlfeldt,"Representative point location, site precision",station,"{""type"": ""Point"", ""coordinates"": [3.906928, 43.565535]}",dare-location,precise,representative,640,-550,43.565535,"43.565535,3.906928",3.906928,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARE Location,station,,sanctuary,Roujan,,1190,"station,"
"Elliott, T., J. Becker","4.327895, 43.860661, 4.327895, 43.860661",thomase,"This associated modern point was created using Google Earth and Google Street View to identify the general location of the modern operator ""Carrieres Romaine Roquemailler"" who claims to operate on the same site as the ancient quarry.",quarry,"{""type"": ""Point"", ""coordinates"": [4.327895, 43.860661]}",imagery-location-of-modern-quarry-operation,precise,associated_modern,2100,1700,43.860661,"43.860661,4.327895",4.327895,,M,modern,"1700.0,2100.0",Imagery Location of Modern Quarry Operation,quarry,,bridge,Moulin de Boisseron,,400,"station,"
