authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Becker, J.","14.7934096, 37.8413693, 14.7934096, 37.8413693",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [14.7934096, 37.8413693]}",location-of-Symaethus-fl,precise,representative,2100,1700,37.8413693,"37.8413693,14.7934096",14.7934096,,M,modern,"1700.0,2100.0",location of Symaethus fl.,river,,station,at confluence of R. Esaro and R. Coscile,,400,"river,"
"Becker, J.","13.6515739, 37.960628, 13.6515739, 37.960628",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [13.6515739, 37.960628]}",location-of-Thermos-fl,precise,representative,2100,1700,37.960628,"37.960628,13.6515739",13.6515739,,M,modern,"1700.0,2100.0",location of Thermos fl.,river,,cape,Capo Suvero,,400,"river,"
"Becker, J.","9.3347889, 40.1097467, 9.7397829, 40.40062",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[9.4039452, 40.1097467], [9.3998989, 40.116525], [9.3350361, 40.2377022], [9.3349611, 40.2379567], [9.33487, 40.2382944], [9.3347889, 40.2386928], [9.334835, 40.2396744], [9.3349611, 40.2406783], [9.3355594, 40.2444528], [9.3355839, 40.24457], [9.337595, 40.25279], [9.3376389, 40.252955], [9.3417922, 40.2683544], [9.3418111, 40.2683978], [9.351635, 40.2857244], [9.3517139, 40.2858561], [9.3575528, 40.2933872], [9.3575939, 40.2934394], [9.3576861, 40.2935472], [9.3579689, 40.2938606], [9.3582906, 40.2941461], [9.3584167, 40.2942556], [9.3584306, 40.2942656], [9.3588972, 40.2945661], [9.3590417, 40.2946439], [9.3592194, 40.2947228], [9.6290667, 40.3997411], [9.6294322, 40.3998383], [9.6363511, 40.400605], [9.6365211, 40.40062], [9.6366583, 40.4006189], [9.6463978, 40.4001589], [9.6508028, 40.3997322], [9.65151, 40.3996483], [9.6657556, 40.3970472], [9.6672472, 40.3967744], [9.7397829, 40.3795716], [9.4039452, 40.1097467]]]}",osm-location-of-cedrino,precise,representative,2100,1700,40.28710699,"40.2871069866,9.4849930915",9.484993092,,M,modern,"1700.0,2100.0",OSM location of  Cedrino,river,462492,river,Alcantara,,400,"river,"
"Becker, J.","15.9809553, 40.6694321, 16.3851961, 40.9556556",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[16.3823651, 40.6694321], [15.9821087, 40.9547076], [15.9809553, 40.9556556], [16.0054063, 40.9494852], [16.0260701, 40.9435674], [16.0398486, 40.9396024], [16.0442876, 40.9381699], [16.0930769, 40.9205742], [16.0935436, 40.9203553], [16.2454791, 40.8434421], [16.3072618, 40.7843349], [16.3097938, 40.7818246], [16.3101548, 40.7814631], [16.3130339, 40.7781444], [16.3742097, 40.7009837], [16.3770529, 40.6965181], [16.3830396, 40.6857393], [16.38334, 40.685121], [16.3835331, 40.6847142], [16.3851961, 40.675154], [16.3851639, 40.674739], [16.3828142, 40.6698729], [16.3823651, 40.6694321]]]}",osm-location-of-basentello,precise,representative,2100,1700,40.83448524,"40.8344852419,16.2099103721",16.20991037,,M,modern,"1700.0,2100.0",OSM location of Basentello,river,"433,032,222,138,654",townhouse,,,400,"river,"
"Becker, J.","32.2430504, 36.293615, 34.0478612, 37.1383524",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[34.0423945, 36.293615], [32.4950078, 36.5559591], [32.4097221, 36.6107876], [32.3738012, 36.6404665], [32.3717842, 36.642963], [32.2430504, 36.8809627], [32.3051359, 37.1107776], [32.3066709, 37.1147034], [32.3179347, 37.1288338], [32.3284726, 37.1360178], [32.333729, 37.1374944], [32.3441918, 37.1383524], [32.3539037, 37.1383125], [32.4000601, 37.1330645], [32.8160748, 37.0585831], [32.8314213, 37.0512178], [33.0375748, 36.9494291], [33.6559179, 36.6314818], [34.003543, 36.368905], [34.0449888, 36.3200018], [34.0477843, 36.2994898], [34.0478612, 36.2980852], [34.0470979, 36.296833], [34.0423945, 36.293615]]]}",osm-location-of-gapksu-basin,precise,representative,2099,2000,36.7176293,"36.7176292965,32.9842650958",32.9842651,,T,twenty-first-ce,"2000.0,2099.0",OSM location of G̦ksu basin,river,,settlement,"Umm Esh, settlement, mine and quarry",,99,"river,"
"Becker, J.","34.91, 36.72, 34.91, 36.72",jbecker,"Coordinates after Wikipedia, verified in Google Earth.","river,","{""type"": ""Point"", ""coordinates"": [34.91, 36.72]}",location-of-mouth-of-cydnus-fl,precise,representative,2100,1700,36.72,"36.72,34.91",34.91,,M,modern,"1700.0,2100.0",location of mouth of Cydnus fl.,river,,unlocated,Barrington Atlas grid 78 Unlocated,,400,"river,"
"Becker, J.","34.7055168, 37.1814372, 34.7055168, 37.1814372",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [34.7055168, 37.1814372]}",location-of-Cydnus-fl,precise,representative,2100,1700,37.1814372,"37.1814372,34.7055168",34.7055168,,M,modern,"1700.0,2100.0",location of Cydnus fl.,river,,island,Geziret Sinafir?,,400,"river,"
"Becker, J.","35.5849343, 37.6056811, 35.5849343, 37.6056811",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [35.5849343, 37.6056811]}",location-of-P-Saros-Sinarus-Koiranos-fl,precise,representative,2100,1700,37.6056811,"37.6056811,35.5849343",35.5849343,,M,modern,"1700.0,2100.0",location of (P)Saros/Sinarus/Koiranos fl.,river,,labeled feature,"Bir Beida, well",,400,"river,"
"Becker, J.","35.9631491, 34.2423041, 36.8965098, 36.280203",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[36.4039922, 34.2423041], [36.4030534, 34.242344], [36.4004892, 34.2425081], [36.4002856, 34.2425231], [36.4000761, 34.2425702], [36.3982147, 34.2430801], [36.3980808, 34.2431262], [36.397936, 34.2432061], [36.396788, 34.2438712], [36.3966751, 34.2439404], [36.390903, 34.2477407], [36.3844118, 34.2525518], [36.3841763, 34.2527309], [36.3838324, 34.2530572], [36.3835862, 34.2533251], [36.3757214, 34.2624125], [36.3755927, 34.2626253], [36.3627932, 34.2877241], [36.3627288, 34.2879102], [35.9631491, 36.0453356], [35.9672392, 36.0514537], [35.9731272, 36.0580289], [35.9753778, 36.0602357], [35.9759694, 36.0607631], [36.1678235, 36.2272733], [36.1716388, 36.23027], [36.202163, 36.2512523], [36.2040882, 36.2525266], [36.2631042, 36.2790996], [36.2655957, 36.280203], [36.2667265, 36.2801965], [36.2737156, 36.2788121], [36.3168064, 36.2698666], [36.358487, 36.2489942], [36.3753439, 36.2384876], [36.3893006, 36.2194077], [36.3967848, 36.2034763], [36.8964204, 35.0253538], [36.8965098, 35.024841], [36.8889018, 34.9978442], [36.5512816, 34.4665291], [36.4046813, 34.2423428], [36.4042392, 34.2423147], [36.4039922, 34.2423041]]]}",osm-location-of-course-of-orontes-river,precise,representative,2099,2000,35.37837575,"35.3783757497,36.4781340789",36.47813408,,T,twenty-first-ce,"2000.0,2099.0",OSM location of course of Orontes River,river,,people,SW Wales,79602,99,"river,"
"Becker, J.","14.8564808, 40.6332345, 14.8564808, 40.6332345",jbecker,Representative modern location of river course based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [14.8564808, 40.6332345]}",osm-location-of-picentino-river,precise,representative,2100,1700,40.6332345,"40.6332345,14.8564808",14.8564808,,M,modern,"1700.0,2100.0",OSM location of Picentino (river),river,,people,W England,,400,"river,"
"Becker, J.","12.5091802, 41.5797163, 12.5091802, 41.5797163",jbecker,Representative polyline geometry derived from an OpenStreetMap way.,"river,","{""type"": ""Point"", ""coordinates"": [12.5091802, 41.5797163]}",osm-location,precise,representative,2100,1700,41.5797163,"41.5797163,12.5091802",12.5091802,,M,modern,"1700.0,2100.0",OSM Location of the Fosso dell'Incastro,river,26017958,settlement,Wanborough,,400,"river,"
"Becker, J.","14.9425298, 40.4809058, 15.2538013, 40.8194726",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[14.9514212, 40.4809058], [14.9425298, 40.4816274], [15.2213405, 40.8194726], [15.2364158, 40.8081307], [15.2456832, 40.7809531], [15.2458335, 40.7803366], [15.2538013, 40.6996882], [15.2537937, 40.6987947], [15.251553, 40.684258], [15.2336975, 40.6354609], [15.2335178, 40.6351198], [15.2332575, 40.6347852], [15.2233363, 40.625132], [15.0159239, 40.4974166], [15.0155438, 40.4972881], [15.007364, 40.4948002], [14.95601, 40.4818535], [14.953743, 40.4812877], [14.9514212, 40.4809058]]]}",osm-location-of-sele,precise,representative,2099,2000,40.61946734,"40.6194673428,15.1354585102",15.13545851,,T,twenty-first-ce,"2000.0,2099.0",OSM location of  Sele,river,,villa,Harpole,,99,"river,"
"Becker, J.","14.5952764, 41.4354002, 14.5952764, 41.4354002",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [14.5952764, 41.4354002]}",location-of-Tamarus-fl,precise,representative,2100,1700,41.4354002,"41.4354002,14.5952764",14.5952764,,M,modern,"1700.0,2100.0",location of *Tamarus fl.,river,,villa,High Wycombe,,400,"river,"
"Becker, J., T. Elliott","15.2290134, 40.1921752, 15.7120805, 40.6334026",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[15.7120805, 40.1921752], [15.7053878, 40.1945831], [15.7050877, 40.1946998], [15.7029543, 40.1959834], [15.7025953, 40.1962032], [15.6772774, 40.2131353], [15.6771884, 40.2131965], [15.2290134, 40.6333372], [15.2299639, 40.6334026], [15.2307796, 40.6331901], [15.3213548, 40.6023768], [15.3332287, 40.5975438], [15.3399409, 40.5947863], [15.4089946, 40.5655354], [15.4800139, 40.5320241], [15.4809506, 40.5314871], [15.4905411, 40.5227542], [15.4912363, 40.5220295], [15.603953, 40.3585053], [15.7119028, 40.1931749], [15.7120805, 40.1921752]]]}",osm-location,precise,representative,2100,1700,40.45654476,"40.4565447556,15.48245125",15.48245125,,M,modern,"1700.0,2100.0",OSM location of Tanagro,river,,villa,Hinton St. Mary,,400,"river,"
"Becker, J.","17.1160444, 39.0096225, 17.1160444, 39.0096225",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [17.1160444, 39.0096225]}",location-of-Aisaros-fl,precise,representative,2100,1700,39.0096225,"39.0096225,17.1160444",17.1160444,,M,modern,"1700.0,2100.0",location of Esaro (river),river,491855883,settlement,Penkridge,,400,"river,"
"Becker, J.","16.2324193, 38.7484213, 16.2324193, 38.7484213",jbecker,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [16.2324193, 38.7484213]}",osm-location,precise,representative,2100,1700,38.7484213,"38.7484213,16.2324193",16.2324193,,M,modern,"1700.0,2100.0",OSM location of Fiumara Angitola,river,,settlement,Staines,,400,"river,"
"Becker, J.","16.2544973, 39.3801999, 16.2544973, 39.3801999",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [16.2544973, 39.3801999]}",location-of-Crathis-Crater-fl,precise,representative,2100,1700,39.3801999,"39.3801999,16.2544973",16.2544973,,M,modern,"1700.0,2100.0",location of Crati (river),river,,settlement,Stonea,,400,"river,"
"Becker, J.","15.3093565, 40.0317032, 15.4364141, 40.2408708",jbecker,River course as modeled by a Relation imported from OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[15.30944, 40.0317032], [15.3093617, 40.0318318], [15.3093565, 40.0319622], [15.3611829, 40.2317865], [15.3621024, 40.2322739], [15.3644318, 40.2331475], [15.3911766, 40.2408708], [15.4102923, 40.2298471], [15.4122422, 40.2283143], [15.4224295, 40.2093977], [15.4322292, 40.1781674], [15.4323518, 40.1777178], [15.4363866, 40.1512513], [15.4364141, 40.1510367], [15.4363645, 40.1508347], [15.4049048, 40.1086638], [15.4048037, 40.1085373], [15.4043533, 40.1081175], [15.3244892, 40.0390858], [15.3241059, 40.0388649], [15.30944, 40.0317032]]]}",osm-location-of-course-of-mingardo-river,precise,representative,2099,2000,40.14421558,"40.1442155807,15.3882335168",15.38823352,,T,twenty-first-ce,"2000.0,2099.0",OSM location of course of Mingardo river,river,,"villa, bath",Wendens Ambo,,99,"river,"
"Becker, J.","16.813578, 39.1716388, 16.813578, 39.1716388",jbecker,Representative modern location based on OpenStreetMap.,river,"{""type"": ""Point"", ""coordinates"": [16.813578, 39.1716388]}",location-of-Neaethus-fl,precise,representative,2100,1700,39.1716388,"39.1716388,16.813578",16.813578,,M,modern,"1700.0,2100.0",OSM location of Neto (river),river,,villa,Whittlebury,,400,"river,"
"Becker, J.","15.553937, 40.1965275, 15.553937, 40.1965275",jbecker,Representative modern location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [15.553937, 40.1965275]}",osm-location-of-bussento-river,precise,representative,2100,1700,40.1965275,"40.1965275,15.553937",15.553937,,M,modern,"1700.0,2100.0",OSM location of Bussento river,river,,unlocated,E bank of Nile,,400,"river,"
"Becker, J., R. Horne","16.6296435, 39.0018982, 16.6296435, 39.0018982",jbecker,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [16.6296435, 39.0018982]}",osm-location,precise,,2100,1700,39.0018982,"39.0018982,16.6296435",16.6296435,,M,modern,"1700.0,2100.0",OSM location of Simeri,river,,unlocated,E bank of Nile,,400,"river,"
"Becker, J.","16.1384854, 40.0877137, 16.1384854, 40.0877137",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [16.1384854, 40.0877137]}",location-of-Siris-Semnus-fl,precise,representative,2100,1700,40.0877137,"40.0877137,16.1384854",16.1384854,,M,modern,"1700.0,2100.0",location of Sinni (river),river,,unlocated,E bank of Nile,,400,"river,"
"Becker, J., T. Elliott","16.3172227, 38.8734025, 16.3876532, 38.8889848","jbecker, thomase",Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[16.3876532, 38.8734025], [16.3226607, 38.8873738], [16.3198405, 38.8880937], [16.3185595, 38.8884361], [16.3172227, 38.8889848], [16.3362031, 38.8880267], [16.3512611, 38.8858093], [16.3605591, 38.8837573], [16.3823935, 38.8781007], [16.3840043, 38.8772532], [16.3843273, 38.8770818], [16.3848358, 38.8766853], [16.3852821, 38.8762215], [16.3876532, 38.8734025]]]}",osm-location-of-pesipe-river,precise,representative,2100,1700,38.883149,"38.8831489982,16.3534874444",16.35348744,,M,modern,"1700.0,2100.0",OSM Location of Pesipe river,river,,unlocated,W bank of Nile,,400,"river,"
"Becker, J.","14.823897, 37.0547858, 15.270516, 37.1473077",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[15.2668883, 37.0547858], [14.8854967, 37.068575], [14.8849447, 37.0686011], [14.8840928, 37.0688297], [14.8723007, 37.0723705], [14.8399437, 37.0849933], [14.8372824, 37.086153], [14.8344558, 37.087484], [14.8260659, 37.1021604], [14.8239463, 37.1083979], [14.823897, 37.1089514], [14.8246228, 37.1123639], [15.0531554, 37.1473077], [15.0535897, 37.147299], [15.0597557, 37.1457579], [15.116269, 37.1299204], [15.1749056, 37.1047022], [15.270516, 37.0551322], [15.2684639, 37.0548752], [15.2668883, 37.0547858]]]}",osm-location-of-fiume-anapo,precise,representative,2099,2000,37.10054099,"37.1005409881,15.0398536372",15.03985364,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Fiume Anapo,river,,cape,Berdyansk promontory UKR,,99,"river,"
"Becker, J.","14.9307055, 37.985174, 14.9307055, 37.985174",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [14.9307055, 37.985174]}",location-of-Asinius-fl,precise,representative,2100,1700,37.985174,"37.985174,14.9307055",14.9307055,,M,modern,"1700.0,2100.0",location of Asinius fl.,river,,settlement,"Ashamba 3, W Gelendzhik",,400,"river,"
"Becker, J.","13.022597, 38.0549129, 13.022597, 38.0549129",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [13.022597, 38.0549129]}",location-of-Bathys-fl,precise,representative,2100,1700,38.0549129,"38.0549129,13.022597",13.022597,,M,modern,"1700.0,2100.0",OSM location,river,,settlement,"Belikov, E Azov",,400,"river,"
"Becker, J.","-2.7127034, 51.3353199, -2.0310027, 51.5824355",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[-2.2214822, 51.3353199], [-2.293144, 51.3375475], [-2.2932201, 51.3375519], [-2.2943417, 51.3376327], [-2.294731, 51.337664], [-2.2949623, 51.3377039], [-2.2953765, 51.3378189], [-2.6219904, 51.4460643], [-2.6223695, 51.4462518], [-2.6233721, 51.4468101], [-2.7100485, 51.4970808], [-2.7109583, 51.4979304], [-2.7127034, 51.50066], [-2.092601, 51.582407], [-2.092342, 51.5824355], [-2.0919517, 51.5824131], [-2.0907385, 51.5822744], [-2.0827932, 51.5809229], [-2.0814358, 51.5800421], [-2.0314318, 51.5425135], [-2.0311743, 51.5413391], [-2.0310027, 51.5397376], [-2.0310885, 51.5387233], [-2.0982328, 51.4303305], [-2.1132034, 51.4087875], [-2.136424, 51.3778886], [-2.1366746, 51.3775667], [-2.1370561, 51.377239], [-2.1719776, 51.3530389], [-2.2160992, 51.3361404], [-2.2173431, 51.3356916], [-2.2179189, 51.3355317], [-2.2185675, 51.3354792], [-2.2207977, 51.3353438], [-2.2214822, 51.3353199]]]}",osm-location-of-river-avon,precise,representative,2100,1700,51.43224878,"51.4322487763,-2.29774743637",-2.297747436,,M,modern,"1700.0,2100.0",OSM location of River Avon,river,,settlement,city in Paropamisadai,,400,"river,"
"Becker, J., R. Horne","0.0965011, 53.5575609, 0.0965011, 53.5575609",jbecker,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [0.0965011, 53.5575609]}",osm-location,precise,,2100,1700,53.5575609,"53.5575609,0.0965011",0.0965011,,M,modern,"1700.0,2100.0",OSM location of Humber (river),river,,settlement,"town of Indo-Scythia, E Patalene",,400,"river,"
"Becker, J.","-3.5297296, 51.5013402, -3.5297296, 51.5013402",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [-3.5297296, 51.5013402]}",location-of-Aventius-fl,precise,representative,2100,1700,51.5013402,"51.5013402,-3.5297296",-3.5297296,,M,modern,"1700.0,2100.0",location of *Aventius fl.,river,,unlocated,fortress in Hindukush,,400,"river,"
